Name;Class;Vertices;Faces;;Min X;Min Y;Min Z;Max X;Max Y;Max Z; ;Range X;Range Y;Range Z
377;Vase;15169;30342;;-0,525305;-0,663566;-0,322591;0,526046;0,999927;0,327969;;1,051351;1,663493;0,65056
376;Vase;12568;25132;;-0,996857;-0,482226;-0,808801;0,993358;0,312882;0,743575;;1,990215;0,795108;1,552376
375;Vase;11762;23520;;-0,968259;-0,384965;-0,580561;0,910081;0,307637;0,523119;;1,87834;0,692602;1,10368
374;Vase;14872;29744;;-0,35855;-0,97322;-0,331058;0,320975;0,956164;0,344297;;0,679525;1,929384;0,675355
373;Vase;10556;21112;;-0,414793;-0,890265;-0,427344;0,383883;0,994026;0,389596;;0,798676;1,884291;0,8169399
372;Vase;6684;13368;;-0,774489;-0,480736;-0,385591;0,711485;0,68795;0,381743;;1,485974;1,168686;0,767334
44;Glasses;6288;12572;;-0,524319;-0,177508;-0,921748;0,528506;0,161646;0,290267;;1,052825;0,339154;1,212015
43;Glasses;3414;6824;;-0,824487;-0,130222;-0,709116;0,431369;0,114313;0,212587;;1,255856;0,244535;0,921703
42;Glasses;4164;8324;;-0,829496;-0,160265;-0,174753;0,421376;0,744645;0,132307;;1,250872;0,90491;0,30706
41;Glasses;7016;14028;;-0,510195;-0,218681;-0,194411;0,51334;0,865405;0,132662;;1,023535;1,084086;0,327073
400;FourLeg;3703;7402;;-0,267916;-0,653126;-0,692179;0,262038;0,372512;0,984563;;0,529954;1,025638;1,676742
31;Cup;15227;30454;;-0,963292;-0,89607;-0,643759;0,793415;0,6695;0,648166;;1,756707;1,56557;1,291925
30;Cup;15006;30008;;-0,542379;-0,928333;-0,541002;0,549027;0,518388;0,550698;;1,091406;1,446721;1,0917
29;Cup;15127;30254;;-0,624264;-0,500294;-0,650657;0,935906;0,490971;0,640459;;1,56017;0,9912651;1,291116
28;Cup;15070;30140;;-0,959558;-0,582282;-0,621327;0,727063;0,519904;0,6294;;1,686621;1,102186;1,250727
27;Cup;15137;30274;;-0,642404;-0,549153;-0,662109;0,86371;0,554481;0,703455;;1,506114;1,103634;1,365564
26;Cup;15209;30418;;-0,643368;-0,520257;-0,771033;0,912592;0,523004;0,715781;;1,55596;1,043261;1,486814
25;Cup;15087;30170;;-0,585517;-0,885707;-0,571351;0,579172;0,821075;0,576458;;1,164689;1,706782;1,147809
24;Cup;15246;30492;;-0,838958;-0,631289;-0,700982;0,943793;0,699648;0,70249;;1,782751;1,330937;1,403472
23;Cup;15037;30074;;-0,988173;-0,577739;-0,714207;0,786336;0,44876;0,716959;;1,774509;1,026499;1,431166
22;Cup;15002;30004;;-0,820897;-0,598363;-0,687758;0,939458;0,710098;0,693897;;1,760355;1,308461;1,381655
21;Cup;15198;30396;;-0,958498;-0,565449;-0,614474;0,704164;0,523527;0,620392;;1,662662;1,088976;1,234866
120;Chair;10121;20242;;-0,380856;-0,919726;-0,309749;0,390663;0,778459;0,440598;;0,771519;1,698185;0,750347
119;Chair;12326;24652;;-0,443812;-0,875904;-0,37965;0,4447;0,744655;0,541549;;0,888512;1,620559;0,921199
118;Chair;9153;18306;;-0,313631;-0,831827;-0,390666;0,46566;0,805727;0,398381;;0,779291;1,637554;0,789047
117;Chair;14372;28744;;-0,467754;-0,852238;-0,410997;0,47415;0,744206;0,558457;;0,941904;1,596444;0,9694541
371;Vase;14599;29194;;-0,573071;-0,75023;-0,539405;0,558613;0,986991;0,597619;;1,131684;1,737221;1,137024
370;Vase;13920;27836;;-0,550041;-0,839186;-0,547822;0,562622;0,989408;0,562901;;1,112663;1,828594;1,110723
369;Vase;13606;27212;;-0,526398;-0,804935;-0,587743;0,617932;0,937945;0,561901;;1,14433;1,74288;1,149644
368;Vase;11202;22400;;-0,535044;-0,553733;-0,643495;0,539441;0,785096;0,585329;;1,074485;1,338829;1,228824
367;Vase;3900;7800;;-0,894348;-0,594694;-0,413628;0,956669;0,595022;0,524414;;1,851017;1,189716;0,938042
366;Vase;10637;21274;;-0,470677;-0,861363;-0,460591;0,444454;0,98303;0,480763;;0,915131;1,844393;0,941354
365;Vase;13514;27028;;-0,800453;-0,682033;-0,83284;0,894325;0,672523;0,85725;;1,694778;1,354556;1,69009
364;Vase;13548;27100;;-0,830792;-0,581783;-0,529094;0,820759;0,648302;0,554594;;1,651551;1,230085;1,083688
363;Vase;13434;26864;;-0,290753;-0,653612;-0,283155;0,31544;0,998324;0,31155;;0,606193;1,651936;0,594705
362;Vase;14476;28952;;-0,348412;-0,643778;-0,368409;0,390271;0,989733;0,368972;;0,738683;1,633511;0,737381
361;Vase;14859;29734;;-0,487363;-0,951693;-0,537682;0,521498;0,991284;0,507211;;1,008861;1,942977;1,044893
180;Teddy;9548;19092;;-0,614735;-0,856391;-0,268362;0,597059;0,958507;0,301429;;1,211794;1,814898;0,569791
179;Teddy;13324;26644;;-0,658921;-0,71694;-0,360366;0,650144;0,941371;0,570984;;1,309065;1,658311;0,93135
178;Teddy;12175;24346;;-0,593218;-0,691816;-0,36071;0,506613;0,953242;0,538992;;1,099831;1,645058;0,899702
177;Teddy;12543;25082;;-0,548994;-0,738777;-0,395298;0,668241;0,937811;0,514511;;1,217235;1,676588;0,909809
176;Teddy;12500;24996;;-0,68794;-0,691984;-0,397993;0,733972;0,940663;0,538444;;1,421912;1,632647;0,936437
175;Teddy;9480;18956;;-0,60858;-0,946855;-0,396378;0,588985;0,954652;0,423982;;1,197565;1,901507;0,82036
174;Teddy;12831;25658;;-0,613447;-0,846818;-0,330891;0,691081;0,906278;0,402225;;1,304528;1,753096;0,733116
173;Teddy;13867;27730;;-0,451507;-0,652676;-0,397755;0,44896;0,942607;0,51019;;0,900467;1,595283;0,907945
172;Teddy;10141;20278;;-0,575994;-0,94955;-0,444322;0,429863;0,973867;0,537858;;1,005857;1,923417;0,98218
171;Teddy;14905;29806;;-0,525316;-0,883865;-0,398818;0,532718;0,913362;0,486311;;1,058034;1,797227;0,885129
170;Teddy;12500;24996;;-0,773621;-0,885055;-0,275354;0,74907;0,858182;0,281979;;1,522691;1,743237;0,557333
169;Teddy;12561;25118;;-0,780276;-0,892198;-0,286057;0,804989;0,923285;0,299525;;1,585265;1,815483;0,585582
168;Teddy;10752;21500;;-0,643046;-0,871127;-0,32054;0,562721;0,974813;0,332394;;1,205767;1,84594;0,652934
167;Teddy;12647;25290;;-0,645426;-0,756215;-0,381702;0,598574;0,965264;0,525836;;1,244;1,721479;0,907538
166;Teddy;11090;22176;;-0,650798;-0,842785;-0,383127;0,624942;0,980533;0,509331;;1,27574;1,823318;0,892458
165;Teddy;10233;20462;;-0,442105;-0,916217;-0,356779;0,551747;0,985951;0,427515;;0,993852;1,902168;0,784294
164;Teddy;14509;29014;;-0,637077;-0,696297;-0,343926;0,665476;0,977466;0,450824;;1,302553;1,673763;0,79475
163;Teddy;10879;21758;;-0,58393;-0,909035;-0,338993;0,623852;0,95474;0,502105;;1,207782;1,863775;0,841098
162;Teddy;10096;20188;;-0,618127;-0,892339;-0,373052;0,412347;0,977393;0,565398;;1,030474;1,869732;0,93845
161;Teddy;13826;27648;;-0,671387;-0,728133;-0,329366;0,678684;0,942907;0,326737;;1,350071;1,67104;0,656103
m363;m363;1884;3604;;0,025;0,025;0,025;0,713112;0,975;0,895097;;0,688112;0,95;0,870097
m362;m362;186;360;;0,025;0,025;0,025;0,724783;0,975;0,775748;;0,699783;0,95;0,750748
m361;m361;295;557;;0,025;0,025;0,025;0,675685;0,975;0,740753;;0,650685;0,95;0,715753
m360;m360;270;536;;0,025;0,025;0,025;0,745789;0,975;0,884689;;0,720789;0,95;0,859689
m359;m359;314;615;;0,025;0,025;0,025;0,848333;0,959167;0,975;;0,823333;0,934167;0,95
m358;m358;1173;2260;;0,025;0,025;0,025;0,639618;0,975;0,803968;;0,614618;0,95;0,778968
m357;m357;193;384;;0,025;0,025;0,025;0,763762;0,975;0,934332;;0,738762;0,95;0,909332
m356;m356;692;1380;;0,025;0,025;0,025;0,743412;0,975;0,920425;;0,718412;0,95;0,895425
m355;m355;17358;34712;;0,025;0,025;0,025;0,583424;0,975;0,783781;;0,558424;0,95;0,758781
m354;m354;216;426;;0,025;0,025;0,025;0,548439;0,975;0,705157;;0,523439;0,95;0,680157
m353;m353;7896;15788;;0,025;0,025;0,025;0,699801;0,975;0,854086;;0,6748011;0,95;0,829086
m352;m352;664;1197;;0,025;0,025;0,025;0,747311;0,975;0,941067;;0,722311;0,95;0,916067
m351;m351;882;1646;;0,025;0,025;0,025;0,736533;0,975;0,842455;;0,711533;0,95;0,8174551
m350;m350;2034;3946;;0,025;0,025;0,025;0,975;0,942992;0,950643;;0,95;0,917992;0,925643
m349;m349;26749;51893;;0,025;0,025;0,025;0,716152;0,975;0,797975;;0,691152;0,95;0,772975
m348;m348;9166;18008;;0,025;0,025;0,025;0,601714;0,975;0,746015;;0,576714;0,95;0,721015
m227;m227;7015;15968;;0,025;0,025;0,025;0,891272;0,975;0,271889;;0,866272;0,95;0,246889
m226;m226;6368;12712;;0,025;0,025;0,025;0,854559;0,975;0,263012;;0,829559;0,95;0,238012
m225;m225;18337;36118;;0,025;0,025;0,025;0,894042;0,975;0,171856;;0,869042;0,95;0,146856
m224;m224;9660;19219;;0,025;0,025;0,025;0,975;0,954548;0,198281;;0,95;0,929548;0,173281
m223;m223;10473;20895;;0,025;0,025;0,025;0,930491;0,975;0,19251;;0,905491;0,95;0,16751
m222;m222;17639;34584;;0,025;0,025;0,025;0,975;0,963345;0,223364;;0,95;0,938345;0,198364
m221;m221;10576;21121;;0,025;0,025;0,025;0,926982;0,975;0,211372;;0,901982;0,95;0,186372
m220;m220;12911;25465;;0,025;0,025;0,025;0,929319;0,975;0,225058;;0,904319;0,95;0,200058
m219;m219;178;616;;0,025;0,025;0,025;0,897757;0,975;0,185763;;0,872757;0,95;0,160763
m218;m218;947;1862;;0,025;0,025;0,025;0,750381;0,975;0,494502;;0,725381;0,95;0,469502
m217;m217;955;1835;;0,025;0,025;0,025;0,326559;0,975;0,291927;;0,301559;0,95;0,266927
m216;m216;9272;17521;;0,025;0,025;0,025;0,384915;0,975;0,491858;;0,359915;0,95;0,466858
m215;m215;689;1341;;0,025;0,025;0,025;0,294287;0,975;0,187245;;0,269287;0,95;0,162245
m214;m214;1739;3519;;0,025;0,025;0,025;0,29314;0,975;0,225712;;0,26814;0,95;0,200712
m213;m213;409;760;;0,025;0,025;0,025;0,295623;0,975;0,219917;;0,270623;0,95;0,194917
m212;m212;1290;2576;;0,025;0,025;0,025;0,556397;0,975;0,183177;;0,531397;0,95;0,158177
m211;m211;2640;5476;;0,025;0,025;0,025;0,339967;0,975;0,228073;;0,314967;0,95;0,203073
m210;m210;210;404;;0,025;0,025;0,025;0,622535;0,975;0,598927;;0,597535;0,95;0,573927
m209;m209;417;1296;;0,025;0,025;0,025;0,381943;0,975;0,311037;;0,356943;0,95;0,286037
m208;m208;349;694;;0,025;0,025;0,025;0,368732;0,975;0,179024;;0,343732;0,95;0,154024
m207;m207;3238;5926;;0,025;0,025;0,025;0,354991;0,975;0,30667;;0,329991;0,95;0,28167
m206;m206;3109;6102;;0,025;0,025;0,025;0,283789;0,260718;0,975;;0,258789;0,235718;0,95
m205;m205;662;1242;;0,025;0,025;0,025;0,383616;0,975;0,231815;;0,358616;0,95;0,206815
m204;m204;1224;2338;;0,025;0,025;0,025;0,340756;0,975;0,353742;;0,315756;0,95;0,328742
m203;m203;477;938;;0,025;0,025;0,025;0,342608;0,975;0,234325;;0,317608;0,95;0,209325
m202;m202;148;228;;0,025;0,025;0,025;0,295623;0,975;0,225712;;0,270623;0,95;0,200712
m201;m201;16287;32574;;0,025;0,025;0,025;0,637925;0,254555;0,975;;0,6129251;0,229555;0,95
m200;m200;1350;2547;;0,025;0,025;0,025;0,339247;0,235966;0,975;;0,314247;0,210966;0,95
m1814;m1814;944;1756;;0,025;0,025;0,025;0,815095;0,975;0,974997;;0,790095;0,95;0,949997
m1813;m1813;773;1472;;0,025;0,025;0,025;0,690605;0,975;0,908439;;0,665605;0,95;0,883439
m1812;m1812;731;1430;;0,025;0,025;0,025;0,51789;0,975;0,232014;;0,49289;0,95;0,207014
m1811;m1811;453;1358;;0,025;0,025;0,025;0,819672;0,975;0,767315;;0,794672;0,95;0,742315
m1810;m1810;673;1068;;0,025;0,025;0,025;0,975;0,41852;0,644469;;0,95;0,39352;0,619469
m1809;m1809;15277;26946;;0,025;0,025;0,025;0,975;0,442015;0,742363;;0,95;0,417015;0,717363
m1808;m1808;3824;7250;;0,025;0,025;0,025;0,759655;0,975;0,893507;;0,734655;0,95;0,868507
m1807;m1807;5930;11832;;0,025;0,025;0,025;0,975;0,295862;0,780007;;0,95;0,270862;0,755007
m1806;m1806;143;190;;0,025;0,025;0,025;0,845189;0,975;0,495696;;0,820189;0,95;0,470696
m1805;m1805;1336;2450;;0,025;0,025;0,025;0,489939;0,975;0,600721;;0,464939;0,95;0,575721
m1804;m1804;400;778;;0,025;0,025;0,025;0,707524;0,975;0,484762;;0,682524;0,95;0,459762
m1803;m1803;670;1209;;0,025;0,025;0,025;0,735526;0,975;0,853947;;0,710526;0,95;0,828947
m1802;m1802;44;58;;0,025;0,025;0,025;0,975;0,905257;0,445748;;0,95;0,880257;0,420748
m1801;m1801;1146;2046;;0,025;0,025;0,025;0,975;0,780855;0,838186;;0,95;0,755855;0,813186
m1800;m1800;720;1418;;0,025;0,025;0,025;0,975;0,871198;0,651906;;0,95;0,846198;0,626906
m1799;m1799;398;768;;0,025;0,025;0,025;0,542648;0,413435;0,975;;0,517648;0,388435;0,95
m1798;m1798;1799;3378;;0,025;0,025;0,025;0,975;0,739022;0,717975;;0,95;0,714022;0,692975
m1797;m1797;5714;11756;;0,025;0,025;0,025;0,975;0,785104;0,81541;;0,95;0,760104;0,79041
m1796;m1796;240;408;;0,025;0,025;0,025;0,975;0,663469;0,607908;;0,95;0,638469;0,582908
m1795;m1795;691;1348;;0,025;0,025;0,025;0,975;0,602573;0,754763;;0,95;0,577573;0,729763
m1794;m1794;294;544;;0,025;0,025;0,025;0,777716;0,715404;0,975;;0,752716;0,690404;0,95
m1793;m1793;206;372;;0,025;0,025;0,025;0,975;0,83835;0,625002;;0,95;0,81335;0,6000021
m1792;m1792;68;132;;0,025;0,025;0,025;0,783463;0,975;0,760584;;0,758463;0,95;0,735584
m1791;m1791;194;322;;0,025;0,025;0,025;0,19495;0,975;0,856192;;0,16995;0,95;0,831192
m1790;m1790;1284;2516;;0,025;0,025;0,025;0,778529;0,254478;0,975;;0,753529;0,229478;0,95
m1789;m1789;408;804;;0,025;0,025;0,025;0,685843;0,975;0,179957;;0,660843;0,95;0,154957
m1788;m1788;494;916;;0,025;0,025;0,025;0,233194;0,066519;0,975;;0,208194;0,041519;0,95
m1787;m1787;28696;29792;;0,025;0,025;0,025;0,975;0,120375;0,0675424;;0,95;0,095375;0,0425424
m1786;m1786;11059;21830;;0,025;0,025;0,025;0,975;0,122615;0,066524;;0,95;0,097615;0,041524
m1785;m1785;2598;4556;;1439920;24,2;-689640;1442080;417,35;-689564;;2160;393,15;76
m1784;m1784;2964;7017;;1443270;11,4;-680738;1444730;236,68;-680662;;1460;225,28;76
m1783;m1783;936;1234;;0,025;0,025;0,025;0,975;0,470629;0,169436;;0,95;0,445629;0,144436
m1782;m1782;4891;9617;;0,025;0,025;0,025;0,975;0,144142;0,353362;;0,95;0,119142;0,328362
m1781;m1781;15765;24713;;0,025;0,025;0,025;0,398695;0,190519;0,975;;0,373695;0,165519;0,95
m1780;m1780;14977;23394;;0,025;0,025;0,025;0,847008;0,975;0,228219;;0,822008;0,95;0,203219
203;Plier;3906;7808;;-0,707768;-0,080493;-0,975258;0,504725;0,083869;0,837825;;1,212493;0,164362;1,813083
202;Plier;4491;8978;;-0,690559;-0,079647;-0,975233;0,51102;0,08501;0,856318;;1,201579;0,164657;1,831551
201;Plier;4487;8970;;-0,675742;-0,079542;-0,969787;0,51606;0,08539;0,8659;;1,191802;0,164932;1,835687
140;Octopus;9200;18396;;-0,680418;-0,805156;-0,375706;0,912822;0,793429;0,473706;;1,59324;1,598585;0,849412
139;Octopus;8017;16030;;-0,759774;-0,72301;-0,244031;0,721309;0,755743;0,293564;;1,481083;1,478753;0,537595
138;Octopus;9594;19184;;-0,793246;-0,688074;-0,535494;0,806269;0,34839;0,577467;;1,599515;1,036464;1,112961
137;Octopus;9124;18244;;-0,53275;-0,748394;-0,525531;0,596366;0,576087;0,472629;;1,129116;1,324481;0,99816
136;Octopus;14126;28248;;-0,733125;-0,689184;-0,488352;0,671582;0,662309;0,468353;;1,404707;1,351493;0,956705
135;Octopus;15201;30398;;-0,572248;-0,688371;-0,57186;0,570204;0,764071;0,630861;;1,142452;1,452442;1,202721
134;Octopus;10932;21860;;-0,622739;-0,839498;-0,562896;0,687405;0,837615;0,499034;;1,310144;1,677113;1,06193
133;Octopus;10466;20932;;-0,301487;-0,869005;-0,608485;0,664705;0,758491;0,672418;;0,966192;1,627496;1,280903
132;Octopus;7812;15620;;-0,248066;-0,287393;-0,950202;0,265467;0,289168;0,972566;;0,513533;0,576561;1,922768
131;Octopus;11051;22098;;-0,606634;-0,673613;-0,689212;0,4777;0,786238;0,792964;;1,084334;1,459851;1,482176
130;Octopus;7747;15490;;-0,694959;-0,832477;-0,316726;0,763065;0,818408;0,527849;;1,458024;1,650885;0,844575
129;Octopus;6144;12284;;-0,935818;-0,720373;-0,297299;0,912539;0,844827;0,473956;;1,848357;1,5652;0,771255
128;Octopus;6164;12324;;-0,710262;-0,33774;-0,7959;0,635195;0,28308;0,879558;;1,345457;0,62082;1,675458
127;Octopus;11906;23808;;-0,786409;-0,802991;-0,487148;0,738896;0,808097;0,527044;;1,525305;1,611088;1,014192
126;Octopus;6325;12646;;-0,354376;-0,88462;-0,872558;0,560565;0,83069;0,800553;;0,914941;1,71531;1,673111
125;Octopus;1343;2682;;-0,422841;-0,288558;-0,412909;0,554633;0,56855;0,643629;;0,977474;0,857108;1,056538
124;Octopus;3101;6198;;-0,80821;-0,909429;-0,285059;0,637454;0,869358;0,441054;;1,445664;1,778787;0,726113
123;Octopus;15493;30982;;-0,715574;-0,570047;-0,553041;0,682964;0,52203;0,707908;;1,398538;1,092077;1,260949
122;Octopus;7251;14498;;-0,901551;-0,720917;-0,423652;0,940585;0,7941;0,242432;;1,842136;1,515017;0,666084
121;Octopus;5944;11888;;-0,991415;-0,758653;-0,414752;0,986945;0,704903;0,153262;;1,97836;1,463556;0,568014
340;Mech;14997;29990;;-0,657883;-0,42421;-0,66102;0,659262;0,497791;0,656125;;1,317145;0,922001;1,317145
339;Mech;15000;29996;;-0,539906;-0,646675;-0,531424;0,505644;0,921683;0,514126;;1,04555;1,568358;1,04555
338;Mech;19403;38802;;-0,568703;-0,590998;-0,60863;0,564218;0,904347;0,587794;;1,132921;1,495345;1,196424
337;Mech;11533;23062;;-0,867829;-0,819444;-0,558777;0,897719;0,923059;0,519908;;1,765548;1,742503;1,078685
336;Mech;15505;31006;;-0,417948;-0,47371;-0,411149;0,41972;0,991667;0,426456;;0,837668;1,465377;0,837605
335;Mech;14995;29986;;-0,540497;-0,644177;-0,536989;0,53771;0,811418;0,541218;;1,078207;1,455595;1,078207
334;Mech;14997;29990;;-0,65813;-0,424367;-0,660701;0,65951;0,497981;0,656939;;1,31764;0,922348;1,31764
333;Mech;14942;29880;;-0,559792;-0,647215;-0,516053;0,473721;0,903086;0,51746;;1,033513;1,550301;1,033513
m331;m331;421;837;;0,025;0,025;0,025;0,384709;0,975;0,563866;;0,359709;0,95;0,538866
m330;m330;799;1710;;0,025;0,025;0,025;0,975;0,39912;0,522038;;0,95;0,37412;0,497038
m329;m329;6191;12378;;0,025;0,025;0,025;0,87866;0,975;0,354297;;0,85366;0,95;0,329297
m328;m328;6038;12072;;0,025;0,025;0,025;0,975;0,850934;0,263156;;0,95;0,8259341;0,238156
m327;m327;386;768;;0,025;0,025;0,025;0,775154;0,395345;0,975;;0,750154;0,370345;0,95
m326;m326;1521;2828;;0,025;0,025;0,025;0,426691;0,975;0,525357;;0,401691;0,95;0,500357
m325;m325;1546;2878;;0,025;0,025;0,025;0,465624;0,975;0,533065;;0,440624;0,95;0,508065
m324;m324;25001;49998;;0,025;0,025;0,025;0,354705;0,293481;0,975;;0,329705;0,268481;0,95
m323;m323;43386;86361;;0,025;0,025;0,025;0,351535;0,975;0,370544;;0,326535;0,95;0,345544
m322;m322;786;1406;;0,025;0,025;0,025;0,674828;0,975;0,488771;;0,649828;0,95;0,463771
m321;m321;7013;13338;;0,025;0,025;0,025;0,744957;0,975;0,478328;;0,719957;0,95;0,453328
m320;m320;794;1447;;0,025;0,025;0,025;0,650042;0,975;0,459979;;0,625042;0,95;0,434979
m319;m319;2342;4374;;0,025;0,025;0,025;0,839909;0,975;0,731995;;0,814909;0,95;0,706995
m318;m318;2278;4356;;0,025;0,025;0,025;0,575353;0,975;0,782035;;0,5503531;0,95;0,757035
m317;m317;787;1440;;0,025;0,025;0,025;0,71974;0,975;0,879966;;0,69474;0,95;0,854966
m316;m316;3529;6668;;0,0643243;0,057929;0,0397353;0,63602;0,754353;0,957421;;0,5716957;0,696424;0,9176857
m315;m315;3071;5949;;0,025;0,025;0,025;0,68587;0,975;0,335774;;0,66087;0,95;0,310774
m314;m314;3651;7055;;0,025;0,025;0,025;0,975;0,975;0,848313;;0,95;0,95;0,823313
m313;m313;2551;4920;;0,216875;0,025;0,0405521;0,711198;0,708116;0,625453;;0,494323;0,683116;0,5849009
m312;m312;2085;4052;;0,282969;0,0639778;0,338712;0,812707;0,77804;0,696572;;0,529738;0,7140622;0,35786
m311;m311;3300;6468;;0,0881315;0,100022;0,501981;0,658884;0,911216;0,821172;;0,5707525;0,811194;0,319191
m310;m310;2045;3984;;0,226744;0,0568466;0,276139;0,71682;0,749588;0,623917;;0,490076;0,6927414;0,347778
m309;m309;2017;3961;;0,30229;0,0455763;0,259255;0,673105;0,615151;0,509433;;0,370815;0,5695747;0,250178
m308;m308;2307;4452;;0,22719;0,0780508;0,18936;0,754382;0,706729;0,5953;;0,527192;0,6286782;0,40594
m307;m307;1581;2955;;0,025;0,025;0,025;0,639454;0,975;0,514008;;0,614454;0,95;0,489008
m306;m306;3390;6226;;0,025;0,025;0,025;0,718866;0,975;0,786722;;0,693866;0,95;0,761722
m305;m305;1174;2158;;0,025;0,025;0,025;0,618382;0,975;0,395997;;0,593382;0,95;0,370997
m304;m304;19324;37922;;0,025;0,025;0,025;0,846242;0,975;0,697501;;0,821242;0,95;0,672501
m303;m303;160940;316498;;0,025;0,025;0,025;0,657586;0,975;0,82368;;0,632586;0,95;0,79868
m302;m302;2081;3972;;0,025;0,025;0,025;0,805413;0,975;0,630129;;0,780413;0,95;0,605129
m301;m301;17526;34333;;0,025;0,025;0,025;0,754541;0,975;0,633547;;0,729541;0,95;0,608547
219;Plier;3942;7880;;-0,755574;-0,063137;-0,961139;0,790339;0,076423;0,601456;;1,545913;0,13956;1,562595
218;Plier;6198;12392;;-0,578796;-0,078379;-0,824175;0,685155;0,081482;0,7904;;1,263951;0,159861;1,614575
217;Plier;5201;10398;;-0,603615;-0,079919;-0,91933;0,66807;0,080117;0,846507;;1,271685;0,160036;1,765837
216;Plier;4478;8952;;-0,593188;-0,08099;-0,986873;0,623641;0,087471;0,883842;;1,216829;0,168461;1,870715
215;Plier;4463;8922;;-0,600461;-0,080424;-0,982011;0,61005;0,087098;0,878773;;1,210511;0,167522;1,860784
214;Plier;3804;7604;;-0,6061;-0,081305;-0,962181;0,587498;0,08305;0,841194;;1,193598;0,164355;1,803375
213;Plier;3963;7922;;-0,622121;-0,079239;-0,931854;0,565481;0,077786;0,80838;;1,187602;0,157025;1,740234
212;Plier;4298;8592;;-0,791892;-0,077249;-0,672792;0,986672;0,082488;0,703256;;1,778564;0,159737;1,376048
211;Plier;4284;8564;;-0,75344;-0,076081;-0,735844;0,959852;0,075916;0,682277;;1,713292;0,151997;1,418121
210;Plier;5508;11012;;-0,760613;-0,079584;-0,762512;0,911473;0,084707;0,669961;;1,672086;0,164291;1,432473
209;Plier;5110;10216;;-0,770495;-0,077523;-0,816737;0,84498;0,082044;0,66265;;1,615475;0,159567;1,479387
208;Plier;6104;12204;;-0,771048;-0,078774;-0,878836;0,724927;0,082087;0,73547;;1,495975;0,160861;1,614306
207;Plier;5202;10400;;-0,766474;-0,079161;-0,934075;0,626326;0,079515;0,818626;;1,3928;0,158676;1,752701
206;Plier;4794;9584;;-0,741894;-0,07958;-0,960138;0,513922;0,084225;0,854196;;1,255816;0,163805;1,814334
205;Plier;4478;8952;;-0,604776;-0,083685;-0,965804;0,672128;0,088202;0,90787;;1,276904;0,171887;1,873674
204;Plier;4407;8810;;-0,768425;-0,075499;-0,698498;0,968271;0,0791;0,679867;;1,736696;0,154599;1,378365
m504;m504;1725;3450;;0,025;0,025;0,025;0,975;0,736967;0,770261;;0,95;0,7119671;0,745261
m503;m503;799;1550;;0,025;0,025;0,025;0,885303;0,975;0,570795;;0,860303;0,95;0,545795
m502;m502;752;1500;;0,025;0,025;0,025;0,675007;0,975;0,675007;;0,650007;0,95;0,650007
m501;m501;1072;2000;;0,025;0,025;0,025;0,677538;0,975;0,677538;;0,652538;0,95;0,652538
m500;m500;71;138;;0,025;0,025;0,025;0,95964;0,896862;0,975;;0,93464;0,871862;0,95
m499;m499;339;636;;0,025;0,025;0,025;0,727903;0,727903;0,975;;0,702903;0,702903;0,95
m498;m498;380;720;;0,025;0,025;0,025;0,975;0,871244;0,975;;0,95;0,846244;0,95
m497;m497;3008;6012;;0,025;0,025;0,025;0,415029;0,415029;0,975;;0,390029;0,390029;0,95
m496;m496;502;1000;;0,025;0,025;0,025;0,639734;0,975;0,61202;;0,6147341;0,95;0,58702
m495;m495;1401;2750;;0,025;0,025;0,025;0,743052;0,975;0,741634;;0,718052;0,95;0,716634
m494;m494;770;1536;;0,025;0,025;0,025;0,3425;0,3425;0,975;;0,3175;0,3175;0,95
m493;m493;3404;6872;;0,025;0,025;0,025;0,649566;0,975;0,331036;;0,624566;0,95;0,306036
m492;m492;360;728;;0,025;0,025;0,025;0,295008;0,295005;0,975;;0,270008;0,270005;0,95
m491;m491;544;997;;0,025;0,025;0,025;0,549945;0,975;0,465025;;0,524945;0,95;0,440025
m490;m490;574;1076;;0,025;0,025;0,025;0,363345;0,975;0,363345;;0,338345;0,95;0,338345
m489;m489;558;1055;;0,025;0,025;0,025;0,343244;0,975;0,328845;;0,318244;0,95;0,303845
m488;m488;144;284;;0,025;0,025;0,025;0,975;0,375332;0,375214;;0,95;0,350332;0,350214
m487;m487;133;290;;0,025;0,025;0,025;0,313404;0,975;0,313404;;0,288404;0,95;0,288404
m486;m486;2101;3894;;0,025;0,025;0,025;0,301499;0,975;0,302639;;0,276499;0,95;0,277639
m485;m485;526;936;;0,025;0,025;0,025;0,289643;0,975;0,289643;;0,264643;0,95;0,264643
m484;m484;460;888;;0,025;0,025;0,025;0,288882;0,975;0,28906;;0,263882;0,95;0,26406
