MeshName,Name,Class,Vertices,Faces,,Min X,Min Y,Min Z,Max X,Max Y,Max Z," ",Range X,Range Y,Range Z,Volume
PSB_1445,PSB_1445,sea vessel,5250,10288,,-1,-0.2256352,-0.1142257,0.9999999,0.237301,0.1560513,,2,0.4629362,0.270277,0.250242
PSB_1681,PSB_1681,sign,5250,10452,,-1,-0.8260067,-0.5153022,0.9999999,-0.004528522,-0.4271818,,2,0.8214782,0.08812037,0.1447779
PSB_1488,PSB_1488,car vehicle,5250,9943,,-1,-0.551404,-0.527198,0.9999999,0.5969598,0.5680419,,2,1.148364,1.09524,2.515468
PSB_1354,PSB_1354,winged vehicle aircraft,5250,10420,,-1,-0.5775954,-0.3434013,1,0.4307722,0.2622118,,2,1.008368,0.6056131,1.221361
PSB_1814,PSB_1814,satellite dish,5250,10181,,-1,-0.9533566,-0.8622304,0.9506785,1,0.8098547,,1.950679,1.953357,1.672085,6.371264
PSB_92,PSB_92,quadruped animal,5250,10362,,-1,-0.7282434,-0.2418517,1,0.6980368,0.3094515,,2,1.42628,0.5513032,1.572626
PSB_1397,PSB_1397,winged vehicle aircraft,5250,7730,,-0.8750206,-1,-0.8334757,1,0.3685358,-0.1020981,,1.875021,1.368536,0.7313776,1.876739
PSB_82,PSB_82,snake animal,5250,10488,,-1,-0.8267859,-0.6068224,0.5900537,1,0.5484893,,1.590054,1.826786,1.155312,3.355819
PSB_52,PSB_52,flying creature animal,5250,10472,,-0.9497384,-0.5620534,-1,1,0.5790179,0.9119843,,1.949738,1.141071,1.911984,4.253765
PSB_1731,PSB_1731,door,5250,10636,,-0.9833753,-1,-0.05658162,1,0.9558456,0.1281618,,1.983375,1.955846,0.1847434,0.7166522
PSB_42,PSB_42,flying creature animal,5250,9250,,-0.3902336,-1,-0.1363141,0.5168883,0.9999999,0.2979996,,0.9071219,2,0.4343137,0.7879509
PSB_72,PSB_72,underwater creature animal,5250,10445,,-1,-0.5551236,-0.2666635,1,0.3434398,0.2258184,,2,0.8985634,0.4924819,0.8850524
PSB_62,PSB_62,underwater creature animal,5250,10496,,-1,-0.5830268,0.01109242,1,0.8694621,0.2239666,,2,1.452489,0.2128742,0.6183947
PSB_12,PSB_12,arthropod animal,5250,10329,,-1,-0.5676956,-0.3428992,1,0.6032408,0.3815725,,2,1.170936,0.7244717,1.69662
PSB_1538,PSB_1538,car vehicle,5250,10480,,-1,-0.4110438,-0.2119647,1,0.4127824,0.3255754,,2,0.8238262,0.5375401,0.8856792
PSB_32,PSB_32,flying creature animal,5250,10488,,-1,-0.16815,-0.1156625,1,0.8240169,0.5455884,,2,0.9921669,0.6612509,1.312142
PSB_22,PSB_22,arthropod animal,5250,10454,,-1,-0.5244986,-0.4626878,1,0.896399,0.5605024,,2,1.420898,1.02319,2.907697
PSB_1612,PSB_1612,chess piece,5250,10239,,-1,-0.3945656,-0.3915421,1,0.4287257,0.4308243,,2,0.8232913,0.8223664,1.354094
PSB_1419,PSB_1419,car vehicle,5250,10158,,-1,-0.5620564,-0.4210491,1,0.4479407,0.1172326,,2,1.009997,0.5382817,1.087326
PSB_945,PSB_945,bed furniture,5250,10050,,-0.8255506,-0.9330522,-1,1,0.319579,0.2730973,,1.825551,1.252631,1.273097,2.911244
PSB_845,PSB_845,shelves furniture,5250,9974,,-1,-0.8407305,-0.1928447,1,0.8935764,0.2691684,,2,1.734307,0.4620131,1.602545
PSB_545,PSB_545,liquid container,5250,10496,,-1,-0.9946375,-0.3489568,0.9989374,1,0.4668525,,1.998937,1.994637,0.8158092,3.252758
PSB_445,PSB_445,building,5250,8096,,-1,-0.6689668,-0.3529115,1,0.9176166,0.3716305,,2,1.586583,0.724542,2.299093
PSB_745,PSB_745,wheel,5250,10500,,-1,-0.9884966,-0.6655968,0.9981314,1,0.4088188,,1.998131,1.988497,1.074416,4.268951
PSB_911,PSB_911,table furniture,5250,10475,,-1,-0.549217,-0.3713927,1,0.470875,0.6746758,,2,1.020092,1.046069,2.134172
PSB_645,PSB_645,musical instrument,5250,8393,,-1,-0.7666341,-0.7795222,1,0.4476583,0.5332028,,2,1.214292,1.312725,3.188064
PSB_145,PSB_145,human,5250,10488,,-1,-0.6530778,-0.2232871,1,0.5838077,0.1492242,,2,1.236886,0.3725113,0.9215078
PSB_1573,PSB_1573,car vehicle,5250,8451,,-0.8115671,-0.6386071,-1,1,-0.1272218,-0.05333346,,1.811567,0.5113853,0.9466665,0.8770002
PSB_345,PSB_345,head body part,5250,9652,,-0.9032507,-0.7355381,-1,0.7491461,0.9999999,0.5837767,,1.652397,1.735538,1.583777,4.541951
PSB_511,PSB_511,liquid container,5250,7996,,-0.7428235,-1,-0.9131075,1,0.5611794,0.5359368,,1.742823,1.561179,1.449044,3.942647
PSB_245,PSB_245,human,5250,9377,,-0.798473,-1,-0.3106681,0.9999999,0.6848737,-0.02890843,,1.798473,1.684874,0.2817597,0.8537881
PSB_411,PSB_411,building,5250,8997,,-1,-0.7932595,-0.3723165,0.9999999,0.6330891,0.5766636,,2,1.426349,0.9489801,2.707153
PSB_711,PSB_711,blade,5250,9496,,-1,-0.4222774,-0.239583,0.9999999,0.007865429,-0.1655363,,2,0.4301428,0.0740467,0.06370131
PSB_611,PSB_611,lamp,5250,10301,,-1,-0.5827625,-0.6451747,1,0.4850266,0.2003105,,2,1.067789,0.8454852,1.8056
PSB_111,PSB_111,quadruped animal,5250,10451,,-1,-0.5274689,-0.3324952,1,0.6860095,0.4189968,,2,1.213478,0.751492,1.823839
PSB_1233,PSB_1233,winged vehicle aircraft,5250,10045,,-1,-0.5508811,-0.2691959,1,0.4528911,0.1104209,,2,1.003772,0.3796168,0.7620976
PSB_311,PSB_311,head body part,5250,10239,,-1,-0.6798213,-0.2983048,1,0.7285151,0.4375788,,2,1.408336,0.7358836,2.072743
PSB_211,PSB_211,human,5250,10496,,-1,-0.4128826,-0.2438676,0.9999999,0.2661226,0.07187998,,2,0.6790052,0.3157476,0.4287885
PSB_1690,PSB_1690,geographic map,5250,10009,,-1,-0.5667345,-0.138685,1,0.4923369,0.121372,,2,1.059071,0.260057,0.5508379
PSB_1328,PSB_1328,helicopter aircraft,5250,10512,,-1,-0.9288059,-0.2973657,0.9999999,0.6667125,0.1276817,,2,1.595518,0.4250474,1.356342
PSB_1742,PSB_1742,shoe,5250,7550,,-1,-0.777742,-0.3042668,1,0.6650541,0.2966676,,2,1.442796,0.6009344,1.734052
PSB_1549,PSB_1549,car vehicle,5250,6416,,-1,-0.4627035,-0.2784422,0.9999999,0.2331314,0.09596741,,2,0.6958349,0.3744096,0.5210545
PSB_1785,PSB_1785,bridge,5250,9792,,-1,-0.1595247,-0.04754114,1,0.20279,0.02369821,,2,0.3623147,0.07123935,0.05162213
PSB_1209,PSB_1209,winged vehicle aircraft,5250,10449,,-0.8735588,-1,-0.1649562,1,0.9574246,0.3122126,,1.873559,1.957425,0.4771688,1.749945
PSB_924,PSB_924,table furniture,5250,9592,,-0.992043,-1,-0.2764191,0.9999999,0.9918723,0.3936899,,1.992043,1.991872,0.670109,2.658922
PSB_524,PSB_524,liquid container,5250,10012,,-1,-0.5093645,-0.5202235,1,0.8837754,0.8723738,,2,1.39314,1.392597,3.880166
PSB_424,PSB_424,building,5250,9933,,-1,-0.3937879,-0.1723017,0.9999999,0.3954792,0.3660502,,2,0.7892671,0.5383519,0.8498068
PSB_724,PSB_724,blade,5250,10492,,-1,0.2048776,0.2646751,1,0.4726998,0.4404395,,2,0.2678222,0.1757644,0.09414721
PSB_624,PSB_624,lamp,5250,10484,,-1,-0.5520933,-0.4420214,1,0.09658599,-0.1488267,,2,0.6486793,0.2931947,0.3803787
PSB_124,PSB_124,human,5250,10039,,-1,-0.3603293,-0.2510688,1,0.197841,0.1624335,,2,0.5581703,0.4135023,0.4616094
PSB_324,PSB_324,hand body part,5250,10496,,-1,-0.4900516,-0.4251906,0.9999999,0.1947223,0.08467197,,2,0.6847739,0.5098625,0.6982811
PSB_224,PSB_224,human,5250,10252,,-0.7912927,-1,-0.2408342,1,0.8292214,0.09032595,,1.791293,1.829221,0.3311602,1.085103
PSB_1244,PSB_1244,winged vehicle aircraft,5250,9928,,-1,-0.4914757,-0.2192249,0.9999999,0.6201018,0.4418989,,2,1.111578,0.6611238,1.469781
PSB_1287,PSB_1287,winged vehicle aircraft,5250,9927,,-1,-0.406904,-0.04737711,1,0.549004,0.1340132,,2,0.9559081,0.1813903,0.3467849
PSB_1621,PSB_1621,dragon fantasy animal,5250,10424,,-1,-0.9784387,-0.1017417,0.8241748,1,0.1734072,,1.824175,1.978439,0.2751489,0.9930173
PSB_1716,PSB_1716,door,5250,9727,,-1,-0.3467669,-0.119233,0.9999999,0.6489875,0.1135597,,2,0.9957544,0.2327927,0.4636087
PSB_1070,PSB_1070,plant,5250,7646,,-1,-0.7138779,-0.5888748,1,0.1115834,0.01297021,,2,0.8254613,0.601845,0.9935996
PSB_1677,PSB_1677,sign,5250,10480,,-1,-0.6658291,-0.3883271,1,0.1313847,-0.2056617,,2,0.7972138,0.1826654,0.2912467
PSB_1337,PSB_1337,balloon vehicle aircraft,5250,10070,,-1,-0.9902328,-0.9877226,1,0.8308216,0.8425993,,2,1.821054,1.830322,6.666231
PSB_1558,PSB_1558,car vehicle,5250,8191,,-1,-0.3821166,-0.3154563,1,0.2999671,0.2932367,,2,0.6820837,0.608693,0.8303592
PSB_1794,PSB_1794,swingset,5250,10456,,-0.7880932,-1,-0.7472348,0.8246089,1,0.7487105,,1.612702,2,1.495945,4.825028
PSB_1218,PSB_1218,winged vehicle aircraft,5250,9544,,-1,-0.9066482,-0.5128621,1,0.4891126,-0.09298193,,2,1.395761,0.4198802,1.172104
PSB_1372,PSB_1372,winged vehicle aircraft,5250,9824,,-0.9517792,-1,-0.3796161,1,0.4788061,-0.08321506,,1.951779,1.478806,0.2964011,0.8555033
LDB_18,LDB_18,human,5250,10496,,-1,-0.4117412,-0.3504705,1,0.3892424,0.4703362,,2,0.8009836,0.8208067,1.314906
PSB_1348,PSB_1348,balloon vehicle aircraft,5250,10362,,-1,-0.3063191,-0.2941483,1,0.3416135,0.2865636,,2,0.6479326,0.5807119,0.7525243
PSB_1808,PSB_1808,sink,5250,10001,,-1,-0.7376662,-0.5102322,0.9928983,0.9999999,0.7878615,,1.992898,1.737666,1.298094,4.495288
PSB_1725,PSB_1725,door,5250,10187,,-0.7564244,-1,-0.4963351,1,0.3170894,-0.2032228,,1.756424,1.317089,0.2931123,0.6780766
PSB_1606,PSB_1606,chess piece,5250,10358,,-1,-0.6854143,-0.6250474,1,0.6625204,0.5928115,,2,1.347935,1.217859,3.283189
PSB_968,PSB_968,plant,5250,6877,,-1,-0.4313006,-0.6711985,1,0.8812793,0.6528635,,2,1.31258,1.324062,3.475874
PSB_868,PSB_868,shelves furniture,5250,10353,,-1,-0.3806406,-0.1747886,1,0.3966892,0.1967964,,2,0.7773298,0.371585,0.5776882
PSB_568,PSB_568,display device,5250,10360,,-0.9710827,-1,-0.3041903,0.9509736,1,0.5726252,,1.922056,2,0.8768156,3.370578
PSB_468,PSB_468,building,5250,7822,,-1,-0.5999246,-0.394236,0.9999999,0.4717296,-0.02038258,,2,1.071654,0.3738534,0.8012831
PSB_668,PSB_668,gun,5250,10057,,-1,-0.4498781,-0.2633948,1,0.06219304,-0.1167611,,2,0.5120711,0.1466337,0.1501738
PSB_168,PSB_168,human,5250,10496,,-1,-0.4837406,-0.260998,1,0.3074296,0.1047308,,2,0.7911702,0.3657288,0.5787075
PSB_368,PSB_368,head body part,5250,10104,,-1,-0.8366285,-0.849206,1,0.6866596,0.8661796,,2,1.523288,1.715386,5.226052
PSB_268,PSB_268,trex biped,5250,10480,,-1,-0.1730204,0.06852174,0.9999999,0.5720072,0.4393519,,2,0.7450275,0.3708301,0.5525573
PSB_1098,PSB_1098,plant,5250,5844,,-0.8187451,-1,-0.9797405,1,0.9834361,0.7285656,,1.818745,1.983436,1.708306,6.162483
LDB_14,LDB_14,human,5250,10496,,-0.901006,-1,-0.9555269,1,0.4859829,0.5005031,,1.901006,1.485983,1.45603,4.113084
PSB_1432,PSB_1432,sea vessel,5250,9151,,-1,-0.1569594,-0.07872254,1,0.3686321,0.11768,,2,0.5255915,0.1964025,0.206455
PSB_1357,PSB_1357,winged vehicle aircraft,5250,7940,,-1,-0.4476649,-0.1208377,1,0.3926526,0.184293,,2,0.8403175,0.3051307,0.5128134
PSB_1734,PSB_1734,staircase,5250,9215,,-1,-0.1792986,-0.07442701,1,0.1778316,0.03206742,,2,0.3571302,0.1064944,0.07606475
PSB_1029,PSB_1029,plant,5250,10371,,-0.838093,-1,-0.6556892,1,0.2458806,0.08403015,,1.838093,1.245881,0.7397193,1.69399
PSB_1486,PSB_1486,car vehicle,5250,9951,,-1,-0.4768659,-0.4132538,1,0.4042046,0.3974749,,2,0.8810705,0.8107287,1.428618
PSB_1064,PSB_1064,plant,5250,4989,,-1,-0.9219459,-0.7700975,1,0.5405179,0.4727212,,2,1.462464,1.242819,3.635155
PSB_1745,PSB_1745,shoe,5250,10500,,-1,-0.4790867,-0.3980907,1,0.4796643,0.3382282,,2,0.958751,0.7363189,1.411893
PSB_1181,PSB_1181,winged vehicle aircraft,5250,10441,,-1,-0.938766,-0.3184983,1,0.5857086,0.1456349,,2,1.524475,0.4641332,1.415119
PSB_1788,PSB_1788,bridge,5250,10428,,-1,-0.2370375,-0.07261664,1,0.2009157,0.01650202,,2,0.4379532,0.08911866,0.0780596
PSB_962,PSB_962,plant,5250,4802,,-1,-0.8642534,-0.7279043,0.8923308,1,0.716508,,1.892331,1.864253,1.444412,5.095575
PSB_862,PSB_862,shelves furniture,5250,10438,,-0.8830288,-1,-0.3128203,1,0.7906772,0.5577819,,1.883029,1.790677,0.8706021,2.93558
PSB_562,PSB_562,display device,5250,10417,,-1,-0.8041659,-0.3870961,0.9622643,0.7885442,1,,1.962264,1.59271,1.387096,4.335117
PSB_462,PSB_462,building,5250,9766,,-1,-0.7145596,-0.5760224,0.9999999,0.7468289,0.6378624,,2,1.461389,1.213885,3.547915
PSB_662,PSB_662,gun,5250,10352,,-1,-0.7207898,-0.1913706,0.9999999,0.5446216,0.03979564,,2,1.265411,0.2311662,0.5850407
PSB_1417,PSB_1417,car vehicle,5250,9198,,-1,-0.6701989,-0.3806744,1,0.7930344,0.5075419,,2,1.463233,0.8882163,2.599335
PSB_162,PSB_162,human,5250,10304,,-1,-0.2906758,-0.1194386,1,0.4115298,0.3544499,,2,0.7022056,0.4738885,0.6655343
PSB_362,PSB_362,head body part,5250,10488,,-1,-0.8588299,-0.8283616,0.9999999,0.6379126,0.6387169,,2,1.496742,1.467078,4.391677
PSB_262,PSB_262,human,5250,10120,,-1,-0.3797502,-0.3532715,1,0.2239599,0.1635835,,2,0.6037101,0.516855,0.6240611
PSB_1571,PSB_1571,car vehicle,5250,9368,,-1,-0.371958,-0.3824375,0.9999999,0.2618955,0.4740039,,2,0.6338535,0.8564414,1.085717
PSB_1231,PSB_1231,winged vehicle aircraft,5250,10147,,-1,-0.4740972,0.02169275,0.9999999,0.7310039,0.3534856,,2,1.205101,0.3317929,0.7996878
PSB_1038,PSB_1038,plant,5250,9822,,-1,-0.3930307,-0.01828802,0.9999999,0.8286505,0.4962308,,2,1.221681,0.5145189,1.257156
PSB_1452,PSB_1452,sea vessel,5250,10214,,-0.7742481,-1,-0.5327233,1,0.02614403,-0.2890674,,1.774248,1.026144,0.2436559,0.4436083
PSB_1495,PSB_1495,car vehicle,5250,9680,,-1,-0.5500647,-0.3291833,1,0.3487021,0.3775969,,2,0.8987668,0.7067802,1.270461
PSB_1719,PSB_1719,door,5250,9657,,-1,-0.4152951,-0.03580862,1,0.6914966,0.09777808,,2,1.106792,0.1335867,0.2957053
PSB_975,PSB_975,plant,5250,10468,,-0.989967,-1,-0.5040568,1,0.2888138,-0.1677763,,1.989967,1.288814,0.3362805,0.8624576
PSB_875,PSB_875,table furniture,5250,9487,,-1,-0.3909445,-0.2516047,1,0.360864,0.2665802,,2,0.7518085,0.5181849,0.7791517
PSB_575,PSB_575,microchip,5250,9158,,-1,-0.5966109,-0.2149035,1,0.5461781,0.2419521,,2,1.142789,0.4568556,1.044179
PSB_475,PSB_475,building,5250,10299,,-0.6617968,-0.4251488,-1,1,0.8639594,0.5509399,,1.661797,1.289108,1.55094,3.322479
PSB_675,PSB_675,gun,5250,9943,,-1,-0.08434159,-0.01395363,0.9999999,0.3743563,0.1620643,,2,0.4586979,0.1760179,0.1614781
PSB_175,PSB_175,human,5250,9583,,-1,-0.2604904,-0.2989775,0.9999999,0.3513263,0.3199301,,2,0.6118166,0.6189076,0.7573159
PSB_1073,PSB_1073,plant,5250,6616,,-0.8832353,-1,-0.8137487,1,0.8160827,0.6487565,,1.883235,1.816083,1.462505,5.00193
PSB_375,PSB_375,torso body part,5250,10486,,-1,-0.4960076,-0.400293,1,0.4797608,0.3358423,,2,0.9757684,0.7361353,1.436595
PSB_275,PSB_275,quadruped animal,5250,10490,,-1,-0.3308415,-0.2429373,1,0.3310868,0.1398672,,2,0.6619283,0.3828045,0.5067783
PSB_1190,PSB_1190,winged vehicle aircraft,5250,9679,,-1,-0.6536338,-0.3782091,1,0.6687084,0.188127,,2,1.322342,0.5663361,1.49778
PSB_1168,PSB_1168,winged vehicle aircraft,5250,9150,,-1,-0.8938215,-0.5534254,1,0.4250748,-0.09951711,,2,1.318896,0.4539083,1.197316
PSB_1242,PSB_1242,winged vehicle aircraft,5250,10149,,-1,-0.4418633,0.0677917,1,0.724072,0.4927081,,2,1.165935,0.4249164,0.99085
PSB_1285,PSB_1285,winged vehicle aircraft,5250,9941,,-1,-0.2438382,-0.06529719,0.9999999,0.4889237,0.08518934,,2,0.7327619,0.1504865,0.2205416
PSB_1426,PSB_1426,car vehicle,5250,10014,,-1,-0.5713618,-0.3345432,1,0.3918401,0.4451907,,2,0.9632019,0.7797339,1.502082
PSB_1500,PSB_1500,car vehicle,5250,10472,,-1,-0.3209769,-0.1857906,0.9999999,0.5243822,0.5699757,,2,0.8453591,0.7557663,1.277788
PSB_1461,PSB_1461,sea vessel,5250,7670,,-1,-0.2280946,-0.6316915,1,0.8967195,0.8000391,,2,1.124814,1.431731,3.220862
PSB_1121,PSB_1121,winged vehicle aircraft,5250,9856,,-1,-0.5402616,-0.3659675,0.9034847,1,0.2482486,,1.903485,1.540262,0.6142161,1.800798
PSB_1556,PSB_1556,car vehicle,5250,6094,,-1,-0.374638,-0.2743719,1,0.3521391,0.3813897,,2,0.7267771,0.6557616,0.953185
PSB_1216,PSB_1216,winged vehicle aircraft,5250,10484,,-1,-0.7725888,-0.2073786,1,0.5907438,0.212391,,2,1.363333,0.4197696,1.144571
PSB_1599,PSB_1599,chess piece,5250,10496,,-1,-0.598874,-0.5999402,1,0.2243007,0.215731,,2,0.8231747,0.8156712,1.34288
PSB_1370,PSB_1370,winged vehicle aircraft,5250,9535,,-1,-0.5335393,-0.2740294,1,0.3191028,0.2051268,,2,0.8526421,0.4791562,0.8170974
PSB_1177,PSB_1177,winged vehicle aircraft,5250,10485,,-0.89887,-1,-0.3285732,1,0.6885126,0.2113904,,1.89887,1.688513,0.5399636,1.731267
PSB_1251,PSB_1251,winged vehicle aircraft,5250,8790,,-1,-0.8019407,-0.5150487,1,0.5483741,0.08936059,,2,1.350315,0.6044093,1.632286
PSB_1058,PSB_1058,plant,5250,8755,,-1,-0.6144803,-0.6585378,1,0.6686391,0.6370289,,2,1.283119,1.295567,3.324733
PSB_1294,PSB_1294,winged vehicle aircraft,5250,9693,,-1,-0.4922033,-0.0851301,1,0.3583044,0.09050727,,2,0.8505077,0.1756374,0.2987619
PSB_1435,PSB_1435,sea vessel,5250,6898,,-1,-0.5170491,-0.3992248,1,0.2864757,0.01090038,,2,0.8035247,0.4101252,0.6590914
PSB_997,PSB_997,plant,5250,8351,,-0.7975733,-0.9474959,-1,1,0.9376435,0.9838202,,1.797573,1.885139,1.98382,6.722525
PSB_897,PSB_897,table furniture,5250,10026,,-1,-0.5728997,-0.2530151,1,0.688206,0.230211,,2,1.261106,0.4832261,1.218799
PSB_497,PSB_497,liquid container,5250,9547,,-1,-0.4027546,-0.4065289,1,0.421499,0.4197922,,2,0.8242536,0.8263211,1.362196
PSB_697,PSB_697,blade,5250,10484,,-1,-0.7276483,-0.578165,1,-0.3503599,-0.4962443,,2,0.3772884,0.08192068,0.06181545
PSB_197,PSB_197,human,5250,8803,,-1,-0.3914857,-0.2382515,1,0.1789718,0.0680294,,2,0.5704575,0.3062809,0.3494405
PSB_397,PSB_397,building,5250,10456,,-1,-0.8912904,-0.8463965,0.801441,0.9539262,0.9999999,,1.801441,1.845217,1.846396,6.137512
PSB_297,PSB_297,head body part,5250,10029,,-1,-0.4698128,-0.04698735,1,0.9119201,0.7637883,,2,1.381733,0.8107756,2.240551
PSB_1604,PSB_1604,chess piece,5250,10477,,-1,-0.4059342,-0.4191934,1,0.385107,0.3704758,,2,0.7910413,0.7896692,1.249322
PSB_1565,PSB_1565,car vehicle,5250,8554,,-1,-0.215644,-0.06521869,0.9999999,0.9173548,0.5794177,,2,1.132999,0.6446364,1.460745
PSB_1225,PSB_1225,winged vehicle aircraft,5250,10013,,-1,-0.753911,-0.1354501,1,0.721832,0.1558644,,2,1.475743,0.2913145,0.8598107
PSB_1446,PSB_1446,sea vessel,5250,9076,,-1,-0.2572178,-0.1603375,1,0.1979249,0.1244763,,2,0.4551427,0.2848138,0.2592618
PSB_1682,PSB_1682,sign,5250,10320,,-1,-0.4522284,-0.3225803,0.5554948,1,0.02675986,,1.555495,1.452228,0.3493402,0.7891363
PSB_1489,PSB_1489,car vehicle,5250,10484,,-1,-0.4999183,-0.3978592,1,0.4853948,0.5981109,,2,0.9853131,0.9959701,1.962685
PSB_918,PSB_918,table furniture,5250,10416,,-1,-0.4935982,-0.2005993,1,0.4613191,0.5354252,,2,0.9549173,0.7360245,1.405685
PSB_518,PSB_518,mailbox,5250,10456,,0.3705789,-1,0.3458005,1,0.6496305,0.6414219,,0.6294211,1.649631,0.2956214,0.3069474
PSB_418,PSB_418,building,5250,10184,,-1,-0.757018,-0.587797,1,0.7797066,0.8030801,,2,1.536725,1.390877,4.27479
PSB_718,PSB_718,blade,5250,10488,,-1,-0.3192233,-0.1758963,0.9999999,0.0512358,-0.09198886,,2,0.3704591,0.08390744,0.06216855
PSB_618,PSB_618,lamp,5250,10488,,-1,-0.03093648,-0.03141797,1,0.1964918,0.1956627,,2,0.2274283,0.2270807,0.1032891
PSB_118,PSB_118,human,5250,10148,,-1,-0.387626,-0.2827767,0.9999999,0.1702873,0.0461514,,2,0.5579133,0.3289281,0.3670267
PSB_318,PSB_318,head body part,5250,10144,,-1,-0.7778959,-0.5400665,1,0.7906746,0.502259,,2,1.568571,1.042325,3.269922
PSB_218,PSB_218,human,5250,10466,,-1,-0.9794329,-0.472635,1,0.4883139,0.2449856,,2,1.467747,0.7176206,2.106571
PSB_1355,PSB_1355,winged vehicle aircraft,5250,9195,,-1,-0.6485938,-0.4388983,1,0.2278292,0.07734895,,2,0.876423,0.5162473,0.904902
PSB_1398,PSB_1398,winged vehicle aircraft,5250,9634,,-1,-0.6809013,-0.1942895,1,0.7320906,0.8218236,,2,1.412992,1.016113,2.871519
LDB_11,LDB_11,human,5250,10496,,-1,-0.9986805,-0.1974638,1,0.9262782,0.2168236,,2,1.924959,0.4142874,1.594972
PSB_1732,PSB_1732,door,5250,10477,,-0.9329126,-1,-0.2634699,1,0.7938266,-0.1034786,,1.932913,1.793827,0.1599913,0.5547394
PSB_1539,PSB_1539,car vehicle,5250,10507,,-1,-0.663794,-0.4325466,0.9999999,0.285059,0.1236676,,2,0.948853,0.5562142,1.055531
PSB_1613,PSB_1613,chess piece,5250,10496,,-1,-0.3970449,-0.3947296,1,0.4252006,0.4305037,,2,0.8222455,0.8252333,1.357089
PSB_1574,PSB_1574,car vehicle,5250,10226,,-1,-0.3838228,-0.2802373,1,0.4999962,0.8171725,,2,0.883819,1.09741,1.939823
PSB_1234,PSB_1234,winged vehicle aircraft,5250,10070,,-0.9619364,-1,-0.3763269,0.9999999,0.6696829,0.03388453,,1.961936,1.669683,0.4102114,1.343775
PSB_1691,PSB_1691,geographic map,5250,10476,,-1,-0.6677347,0.1282939,0.9653541,0.9999999,0.158269,,1.965354,1.667735,0.0299751,0.09824906
PSB_1329,PSB_1329,helicopter aircraft,5250,10339,,-0.949663,-0.7965317,-1,1,0.4965526,0.5956841,,1.949663,1.293084,1.595684,4.022845
PSB_1743,PSB_1743,shoe,5250,10312,,-1,-0.4577669,-0.4317989,0.9999999,0.3680016,0.4168891,,2,0.8257685,0.848688,1.401639
PSB_1786,PSB_1786,bridge,5250,9276,,-1,-0.1159495,-0.03528023,0.9999999,0.09278917,0.05459082,,2,0.2087387,0.08987105,0.03751912
PSB_1364,PSB_1364,winged vehicle aircraft,5250,4265,,-1,-0.4812956,-0.3067003,1,0.7995205,0.3628672,,2,1.280816,0.6695675,1.715186
PSB_1245,PSB_1245,winged vehicle aircraft,5250,10496,,-0.6601404,-1,-0.1431336,0.9518734,1,0.3850282,,1.612014,2,0.5281618,1.702808
PSB_1288,PSB_1288,winged vehicle aircraft,5250,10064,,-1,-0.5776215,-0.2053908,1,0.9162188,0.211333,,2,1.49384,0.4167238,1.245038
PSB_1622,PSB_1622,dragon fantasy animal,5250,10416,,-1,-0.8235374,-0.8682855,1,0.6762947,0.8515784,,2,1.499832,1.719864,5.159014
PSB_946,PSB_946,bed furniture,5250,9633,,-1,-0.5018634,-0.6067734,1,0.4899915,0.3734568,,2,0.9918549,0.9802302,1.944492
PSB_846,PSB_846,shelves furniture,5250,10395,,-1,-0.8633544,-0.2418712,0.9999999,0.3580574,0.2867395,,2,1.221412,0.5286107,1.291303
PSB_546,PSB_546,liquid container,5250,10496,,-1,-0.8330572,-0.8358174,0.9999999,0.5171808,0.5146364,,2,1.350238,1.350454,3.646868
PSB_746,PSB_746,wheel,5250,10228,,-1,-0.9873894,-0.7323772,1,0.9943658,0.7414727,,2,1.981755,1.47385,5.841619
PSB_912,PSB_912,table furniture,5250,10488,,-1,-0.5279433,-0.4091583,1,0.5466938,0.6221688,,2,1.074637,1.031327,2.216605
PSB_646,PSB_646,musical instrument,5250,10329,,-0.9801359,-1,-0.8625388,1,0.4560342,0.5090986,,1.980136,1.456034,1.371637,3.95463
PSB_146,PSB_146,human,5250,8881,,-1,-0.3319191,-0.3107137,1,0.4418749,0.3548449,,2,0.773794,0.6655586,1.03001
PSB_346,PSB_346,head body part,5250,10356,,-0.9414041,-1,-0.730003,0.7334831,1,0.4207143,,1.674887,2,1.150717,3.854643
PSB_512,PSB_512,liquid container,5250,10243,,-1,-0.6004544,-0.6251259,1,0.9814347,0.9556535,,2,1.581889,1.580779,5.001235
PSB_246,PSB_246,human,5250,9413,,-0.8754028,-1,-0.3826742,1,0.5114446,-0.1007994,,1.875403,1.511445,0.2818748,0.7989931
PSB_412,PSB_412,building,5250,8736,,-1,-0.5017409,-0.1501606,1,0.5387627,0.06901157,,2,1.040504,0.2191722,0.4560988
PSB_712,PSB_712,blade,5250,10048,,-1,0.4577063,0.6196442,1,0.8451828,0.6859816,,2,0.3874765,0.06633735,0.05140832
PSB_612,PSB_612,lamp,5250,9991,,-1,-0.6533819,-0.4901996,0.9999999,0.6479663,0.7067121,,2,1.301348,1.196912,3.115198
PSB_1717,PSB_1717,door,5250,10094,,-1,-0.7701442,-0.3411274,0.9999999,0.369006,-0.1121446,,2,1.13915,0.2289828,0.5216916
PSB_112,PSB_112,quadruped animal,5250,10448,,-1,-0.8210361,-0.5740578,1,0.6447774,0.5328549,,2,1.465814,1.106913,3.245055
